,test,alg,acc,mcc,kap,auc,geo,iba,TN,FP,FN,TP,pr,re,f1,sp,pca,poly,ksel,exs,feats,tvars,imb,time
198,20,8,0.926,0.168,0.108,0.715,0.682,0.445,346,26,2,2,0.98,0.93,0.95,376,0,2,40,1252,276,13,1,59.46
199,20,9,0.918,0.157,0.097,0.711,0.679,0.442,343,29,2,2,0.98,0.92,0.95,376,0,2,40,1252,276,13,1,59.46
200,21,0,0.556,0.114,0.025,0.776,0.742,0.576,205,167,0,4,0.99,0.56,0.7,376,0,2,40,1252,276,13,2,15.52
201,21,1,0.41,0.084,0.014,0.702,0.635,0.427,150,222,0,4,0.99,0.41,0.57,376,0,2,40,1252,276,13,2,15.52
202,21,2,0.388,0.081,0.013,0.691,0.618,0.405,142,230,0,4,0.99,0.39,0.55,376,0,2,40,1252,276,13,2,15.52
203,21,3,0.343,0.073,0.011,0.668,0.58,0.358,125,247,0,4,0.99,0.34,0.5,376,0,2,40,1252,276,13,2,15.52
204,21,4,0.343,0.073,0.011,0.668,0.58,0.358,125,247,0,4,0.99,0.34,0.5,376,0,2,40,1252,276,13,2,15.52
205,21,5,0.489,0.099,0.02,0.742,0.696,0.509,180,192,0,4,0.99,0.49,0.65,376,0,2,40,1252,276,13,2,15.52
206,21,6,0.346,0.074,0.011,0.669,0.582,0.361,126,246,0,4,0.99,0.35,0.5,376,0,2,40,1252,276,13,2,15.52
207,21,7,0.386,0.08,0.013,0.69,0.616,0.403,141,231,0,4,0.99,0.39,0.54,376,0,2,40,1252,276,13,2,15.52
208,21,8,0.383,0.08,0.013,0.688,0.613,0.4,140,232,0,4,0.99,0.38,0.54,376,0,2,40,1252,276,13,2,15.52
209,21,9,0.59,0.122,0.029,0.793,0.766,0.61,218,154,0,4,0.99,0.59,0.73,376,0,2,40,1252,276,13,2,15.52
210,22,0,0.636,0.134,0.035,0.816,0.795,0.655,235,137,0,4,0.99,0.64,0.77,376,0,0,20,1252,20,13,0,23.52
211,22,1,0.641,0.135,0.036,0.819,0.798,0.66,237,135,0,4,0.99,0.64,0.77,376,0,0,20,1252,20,13,0,23.52
212,22,2,0.902,0.032,0.019,0.456,0.0,0.0,339,33,4,0,0.98,0.9,0.94,376,0,0,20,1252,20,13,0,23.52
213,22,3,0.944,0.094,0.071,0.601,0.488,0.221,354,18,3,1,0.98,0.94,0.96,376,0,0,20,1252,20,13,0,23.52
214,22,4,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,20,1252,20,13,0,23.52
215,22,5,0.976,0.012,0.012,0.493,0.0,0.0,367,5,4,0,0.98,0.98,0.98,376,0,0,20,1252,20,13,0,23.52
216,22,6,0.987,0.005,0.004,0.499,0.0,0.0,371,1,4,0,0.98,0.99,0.98,376,0,0,20,1252,20,13,0,23.52
217,22,7,0.987,0.005,0.004,0.499,0.0,0.0,371,1,4,0,0.98,0.99,0.98,376,0,0,20,1252,20,13,0,23.52
218,22,8,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,20,1252,20,13,0,23.52
219,22,9,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,20,1252,20,13,0,23.52
220,23,0,0.641,0.135,0.036,0.819,0.798,0.66,237,135,0,4,0.99,0.64,0.77,376,0,0,20,1252,20,13,1,41.38
221,23,1,0.843,0.098,0.044,0.673,0.651,0.409,315,57,2,2,0.98,0.84,0.91,376,0,0,20,1252,20,13,1,41.38
222,23,2,0.859,0.107,0.051,0.681,0.657,0.416,321,51,2,2,0.98,0.86,0.91,376,0,0,20,1252,20,13,1,41.38
223,23,3,0.979,0.011,0.011,0.495,0.0,0.0,368,4,4,0,0.98,0.98,0.98,376,0,0,20,1252,20,13,1,41.38
224,23,4,0.976,0.012,0.012,0.493,0.0,0.0,367,5,4,0,0.98,0.98,0.98,376,0,0,20,1252,20,13,1,41.38
225,23,5,0.973,0.013,0.013,0.492,0.0,0.0,366,6,4,0,0.98,0.97,0.98,376,0,0,20,1252,20,13,1,41.38
226,23,6,0.963,0.017,0.015,0.487,0.0,0.0,362,10,4,0,0.98,0.96,0.97,376,0,0,20,1252,20,13,1,41.38
227,23,7,0.981,0.009,0.009,0.496,0.0,0.0,369,3,4,0,0.98,0.98,0.98,376,0,0,20,1252,20,13,1,41.38
228,23,8,0.949,0.021,0.017,0.48,0.0,0.0,357,15,4,0,0.98,0.95,0.96,376,0,0,20,1252,20,13,1,41.38
229,23,9,0.955,0.02,0.017,0.483,0.0,0.0,359,13,4,0,0.98,0.95,0.97,376,0,0,20,1252,20,13,1,41.38
230,24,0,0.622,0.13,0.033,0.809,0.786,0.642,230,142,0,4,0.99,0.62,0.76,376,0,0,20,1252,20,13,2,14.63
231,24,1,0.545,0.111,0.024,0.77,0.735,0.565,201,171,0,4,0.99,0.55,0.69,376,0,0,20,1252,20,13,2,14.63
232,24,2,0.524,0.106,0.022,0.759,0.72,0.544,193,179,0,4,0.99,0.52,0.68,376,0,0,20,1252,20,13,2,14.63
233,24,3,0.577,0.067,0.016,0.663,0.657,0.439,214,158,1,3,0.98,0.58,0.72,376,0,0,20,1252,20,13,2,14.63
234,24,4,0.569,0.117,0.027,0.782,0.751,0.589,210,162,0,4,0.99,0.57,0.71,376,0,0,20,1252,20,13,2,14.63
235,24,5,0.806,0.016,0.007,0.531,0.451,0.192,302,70,3,1,0.98,0.81,0.88,376,0,0,20,1252,20,13,2,14.63
236,24,6,0.622,0.078,0.02,0.685,0.682,0.472,231,141,1,3,0.99,0.62,0.76,376,0,0,20,1252,20,13,2,14.63
237,24,7,0.606,0.126,0.031,0.801,0.776,0.626,224,148,0,4,0.99,0.61,0.74,376,0,0,20,1252,20,13,2,14.63
238,24,8,0.527,0.107,0.023,0.761,0.722,0.546,194,178,0,4,0.99,0.53,0.68,376,0,0,20,1252,20,13,2,14.63
239,24,9,0.588,0.121,0.029,0.792,0.764,0.608,217,155,0,4,0.99,0.59,0.73,376,0,0,20,1252,20,13,2,14.63
240,25,0,0.636,0.134,0.035,0.816,0.795,0.655,235,137,0,4,0.99,0.64,0.77,376,0,0,0,1252,20,13,0,23.5
241,25,1,0.641,0.135,0.036,0.819,0.798,0.66,237,135,0,4,0.99,0.64,0.77,376,0,0,0,1252,20,13,0,23.5
242,25,2,0.957,0.019,0.016,0.484,0.0,0.0,360,12,4,0,0.98,0.96,0.97,376,0,0,0,1252,20,13,0,23.5
243,25,3,0.965,0.016,0.015,0.488,0.0,0.0,363,9,4,0,0.98,0.97,0.97,376,0,0,0,1252,20,13,0,23.5
244,25,4,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,0,1252,20,13,0,23.5
245,25,5,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,0,1252,20,13,0,23.5
